src_port,dst_port,proto,duration,src_bytes,dst_bytes,src_pkts,dst_pkts,state,label
48841,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
315,63798,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
10550,63798,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
54776,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
37359,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
54836,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
53994,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
32810,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
49405,52869,tcp,-,-,-,1,0,S0,PortScan
32239,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
25030,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
11315,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
22568,52869,tcp,-,-,-,1,0,S0,PortScan
48841,52869,tcp,-,-,-,1,0,S0,PortScan
13998,52869,tcp,-,-,-,1,0,S0,PortScan
30240,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
15026,52869,tcp,-,-,-,1,0,S0,PortScan
51220,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
1220,52869,tcp,-,-,-,1,0,S0,PortScan
